Param,Location,y
EC (us/cm),S4,1914.0
EC (us/cm),S4,1924.0
EC (us/cm),S4,1961.0
EC (us/cm),S4,1961.0
EC (us/cm),S4,1955.0
EC (us/cm),S4,1935.0
EC (us/cm),S4,1908.0
EC (us/cm),S4,1970.0
EC (us/cm),S4,1944.0
EC (us/cm),S4,1913.0
EC (us/cm),S4,1944.0
EC (us/cm),S4,1971.0
EC (us/cm),S4,1801.0
EC (us/cm),S4,1879.0
EC (us/cm),S4,1939.0
EC (us/cm),S4,1793.0
EC (us/cm),S4,1931.0
EC (us/cm),S4,1844.0
EC (us/cm),S4,1912.0
EC (us/cm),S4,1967.0
EC (us/cm),S4,1814.0
EC (us/cm),S4,1894.0
EC (us/cm),S4,1855.0
EC (us/cm),S4,1885.0
EC (us/cm),S4,1903.0
EC (us/cm),S4,1920.0
EC (us/cm),S4,1789.0
EC (us/cm),S4,1741.0
EC (us/cm),S4,1772.0
EC (us/cm),S4,1695.0
EC (us/cm),S4,1741.0
EC (us/cm),S4,1715.0
EC (us/cm),S4,1772.0
EC (us/cm),S4,1708.0
EC (us/cm),S4,1777.0
EC (us/cm),S4,1759.0
EC (us/cm),S4,1693.0
EC (us/cm),S4,1728.0
EC (us/cm),S4,1766.0
EC (us/cm),S4,1710.0
EC (us/cm),S4,1771.0
EC (us/cm),S4,1689.0
EC (us/cm),S4,1571.0
EC (us/cm),S4,1486.0
EC (us/cm),S4,1648.0
EC (us/cm),S4,1506.0
EC (us/cm),S4,1626.0
EC (us/cm),S4,1546.0
EC (us/cm),S4,1590.0
EC (us/cm),S4,1615.0
EC (us/cm),S4,1639.0
EC (us/cm),S4,1640.0
EC (us/cm),S4,1662.0
EC (us/cm),S4,1454.0
EC (us/cm),S4,1482.0
EC (us/cm),S4,1460.0
EC (us/cm),S4,1596.0
EC (us/cm),S4,1453.0
EC (us/cm),S4,1388.0
EC (us/cm),S4,1331.0
EC (us/cm),S4,1353.0
EC (us/cm),S4,1424.0
EC (us/cm),S4,1414.0
EC (us/cm),S4,1441.0
EC (us/cm),S4,1401.0
EC (us/cm),S4,1408.0
EC (us/cm),S4,1449.0
EC (us/cm),S4,1342.0
EC (us/cm),S4,1374.0
EC (us/cm),S4,1421.0
EC (us/cm),S4,1398.0
EC (us/cm),S4,1386.0
EC (us/cm),S4,1325.0
EC (us/cm),S4,1324.0
EC (us/cm),S4,1324.0
EC (us/cm),S4,1324.0
EC (us/cm),S4,1324.0
EC (us/cm),S4,1324.0
EC (us/cm),S4,1324.0
EC (us/cm),S4,1324.0
EC (us/cm),S4,1324.0
EC (us/cm),S4,1323.0
EC (us/cm),S4,1325.0
EC (us/cm),S4,1325.0
EC (us/cm),S4,1324.0
EC (us/cm),S4,1325.0
EC (us/cm),S4,1324.0
EC (us/cm),S4,1323.0
EC (us/cm),S4,1304.0
EC (us/cm),S4,1303.0
EC (us/cm),S4,1298.0
EC (us/cm),S4,1296.0
EC (us/cm),S4,1314.0
EC (us/cm),S4,1301.0
EC (us/cm),S4,1281.0
EC (us/cm),S4,1292.0
EC (us/cm),S4,1290.0
EC (us/cm),S4,1311.0
EC (us/cm),S4,1293.0
EC (us/cm),S4,1287.0
EC (us/cm),S4,1320.0
EC (us/cm),S4,1312.0
EC (us/cm),S4,1279.0
EC (us/cm),S4,1175.0
EC (us/cm),S4,1214.0
EC (us/cm),S4,1204.0
EC (us/cm),S4,1130.0
EC (us/cm),S4,1071.0
EC (us/cm),S4,1208.0
EC (us/cm),S4,1050.0
EC (us/cm),S4,1192.0
EC (us/cm),S4,1150.0
EC (us/cm),S4,1274.0
EC (us/cm),S4,1182.0
EC (us/cm),S4,1111.0
EC (us/cm),S4,1137.0
EC (us/cm),S4,1220.0
EC (us/cm),S4,1197.0
EC (us/cm),S4,1047.0
EC (us/cm),S4,1175.0
EC (us/cm),S4,1214.0
EC (us/cm),S4,1204.0
EC (us/cm),S4,1130.0
EC (us/cm),S4,1071.0
EC (us/cm),S4,1208.0
EC (us/cm),S4,1050.0
EC (us/cm),S4,1192.0
EC (us/cm),S4,1150.0
EC (us/cm),S4,1274.0
EC (us/cm),S4,1182.0
EC (us/cm),S4,1111.0
EC (us/cm),S4,1137.0
EC (us/cm),S4,1220.0
EC (us/cm),S4,1045.0
EC (us/cm),S4,1028.0
EC (us/cm),S4,1028.0
EC (us/cm),S4,1029.0
EC (us/cm),S4,952.0
EC (us/cm),S4,1002.0
EC (us/cm),S4,1031.0
EC (us/cm),S4,1044.0
EC (us/cm),S4,958.0
EC (us/cm),S4,968.0
EC (us/cm),S4,991.0
EC (us/cm),S4,968.0
EC (us/cm),S4,987.0
EC (us/cm),S4,991.0
EC (us/cm),S4,1036.0
EC (us/cm),S4,970.0
EC (us/cm),S4,951.0
EC (us/cm),S4,970.0
EC (us/cm),S4,954.0
EC (us/cm),S4,959.0
EC (us/cm),S4,963.0
EC (us/cm),S4,965.0
EC (us/cm),S4,973.0
EC (us/cm),S4,961.0
EC (us/cm),S4,971.0
EC (us/cm),S4,961.0
EC (us/cm),S4,953.0
EC (us/cm),S4,961.0
EC (us/cm),S4,974.0
EC (us/cm),S4,967.0
EC (us/cm),S4,972.0
EC (us/cm),S4,976.0
EC (us/cm),S4,1132.0
EC (us/cm),S4,1218.0
EC (us/cm),S4,999.0
EC (us/cm),S4,1023.0
EC (us/cm),S4,1134.0
EC (us/cm),S4,1039.0
EC (us/cm),S4,1230.0
EC (us/cm),S4,1148.0
EC (us/cm),S4,1079.0
EC (us/cm),S4,1083.0
EC (us/cm),S4,1039.0
EC (us/cm),S4,1143.0
EC (us/cm),S4,1148.0
EC (us/cm),S4,1081.0
EC (us/cm),S4,1246.0
EC (us/cm),S4,1327.0
EC (us/cm),S4,1386.0
EC (us/cm),S4,1396.0
EC (us/cm),S4,1401.0
EC (us/cm),S4,1254.0
EC (us/cm),S4,1369.0
EC (us/cm),S4,1304.0
EC (us/cm),S4,1358.0
EC (us/cm),S4,1385.0
EC (us/cm),S4,1274.0
EC (us/cm),S4,1402.0
EC (us/cm),S4,1364.0
EC (us/cm),S4,1365.0
EC (us/cm),S4,1326.0
EC (us/cm),S4,1416.0
EC (us/cm),S4,1540.0
EC (us/cm),S4,1454.0
EC (us/cm),S4,1540.0
EC (us/cm),S4,1443.0
EC (us/cm),S4,1446.0
EC (us/cm),S4,1446.0
EC (us/cm),S4,1514.0
EC (us/cm),S4,1551.0
EC (us/cm),S4,1455.0
EC (us/cm),S4,1501.0
EC (us/cm),S4,1508.0
EC (us/cm),S4,1427.0
EC (us/cm),S4,1422.0
EC (us/cm),S4,1486.0
EC (us/cm),S4,1545.0
EC (us/cm),S4,1570.0
EC (us/cm),S4,1610.0
EC (us/cm),S4,1574.0
EC (us/cm),S4,1609.0
EC (us/cm),S4,1681.0
EC (us/cm),S4,1655.0
EC (us/cm),S4,1606.0
EC (us/cm),S4,1688.0
EC (us/cm),S4,1686.0
EC (us/cm),S4,1676.0
EC (us/cm),S4,1690.0
EC (us/cm),S4,1656.0
EC (us/cm),S4,1654.0
EC (us/cm),S4,1580.0
EC (us/cm),S4,1621.0
EC (us/cm),S4,1690.0
EC (us/cm),S4,1701.0
EC (us/cm),S4,1698.0
EC (us/cm),S4,1696.0
EC (us/cm),S4,1691.0
EC (us/cm),S4,1704.0
EC (us/cm),S4,1697.0
EC (us/cm),S4,1702.0
EC (us/cm),S4,1701.0
EC (us/cm),S4,1704.0
EC (us/cm),S4,1704.0
EC (us/cm),S4,1699.0
EC (us/cm),S4,1691.0
EC (us/cm),S4,1705.0
EC (us/cm),S4,1704.0
TN (mg/L),S1,1.28
TN (mg/L),S1,1.08
TN (mg/L),S1,1.17
TN (mg/L),S1,1.15
TN (mg/L),S1,1.22
TN (mg/L),S1,1.09
TN (mg/L),S1,1.22
TN (mg/L),S1,1.15
TN (mg/L),S1,1.23
TN (mg/L),S1,1.06
TN (mg/L),S1,1.13
TN (mg/L),S1,1.08
TN (mg/L),S1,1.18
TN (mg/L),S1,1.14
TN (mg/L),S1,1.07
TN (mg/L),S1,1.06
TN (mg/L),S1,1.01
TN (mg/L),S1,1.03
TN (mg/L),S1,0.94
TN (mg/L),S1,0.86
TN (mg/L),S1,0.8
TN (mg/L),S1,0.83
TN (mg/L),S1,0.9
TN (mg/L),S1,0.81
TN (mg/L),S1,0.9
TN (mg/L),S1,0.77
TN (mg/L),S1,0.93
TN (mg/L),S1,0.98
TN (mg/L),S1,1.04
TN (mg/L),S1,0.97
TN (mg/L),S1,0.91
TN (mg/L),S1,0.76
TN (mg/L),S1,0.76
TN (mg/L),S1,0.89
TN (mg/L),S1,0.82
TN (mg/L),S1,0.89
TN (mg/L),S1,0.93
TN (mg/L),S1,0.91
TN (mg/L),S1,0.91
TN (mg/L),S1,0.82
TN (mg/L),S1,0.95
TN (mg/L),S1,0.83
TN (mg/L),S1,0.94
TN (mg/L),S1,0.77
TN (mg/L),S1,0.92
TN (mg/L),S1,0.8
TN (mg/L),S1,0.95
TN (mg/L),S1,0.97
TN (mg/L),S1,0.96
TN (mg/L),S1,1.01
TN (mg/L),S1,1.04
TN (mg/L),S1,0.96
TN (mg/L),S1,0.96
TN (mg/L),S1,0.99
TN (mg/L),S1,0.98
TN (mg/L),S1,0.97
TN (mg/L),S1,1.02
TN (mg/L),S1,1.0
TN (mg/L),S1,1.04
TN (mg/L),S1,1.02
TN (mg/L),S1,1.01
TN (mg/L),S1,0.97
TN (mg/L),S1,1.05
TN (mg/L),S1,1.11
TN (mg/L),S1,1.27
TN (mg/L),S1,1.08
TN (mg/L),S1,1.17
TN (mg/L),S1,1.1
TN (mg/L),S1,1.27
TN (mg/L),S1,1.22
TN (mg/L),S1,1.16
TN (mg/L),S1,1.12
TN (mg/L),S1,1.06
TN (mg/L),S1,1.19
TN (mg/L),S1,1.07
TN (mg/L),S1,1.29
TN (mg/L),S1,1.79
TN (mg/L),S1,1.58
TN (mg/L),S1,1.9
TN (mg/L),S1,1.3
TN (mg/L),S1,1.68
TN (mg/L),S1,1.77
TN (mg/L),S1,1.51
TN (mg/L),S1,1.94
TN (mg/L),S1,1.37
TN (mg/L),S1,1.31
TN (mg/L),S1,1.85
TN (mg/L),S1,1.38
TN (mg/L),S1,1.82
TN (mg/L),S1,1.94
TN (mg/L),S1,1.95
TN (mg/L),S1,2.01
TN (mg/L),S1,2.02
TN (mg/L),S1,2.03
TN (mg/L),S1,2.04
TN (mg/L),S1,2.04
TN (mg/L),S1,2.0
TN (mg/L),S1,1.97
TN (mg/L),S1,1.98
TN (mg/L),S1,2.03
TN (mg/L),S1,1.99
TN (mg/L),S1,1.96
TN (mg/L),S1,2.0
TN (mg/L),S1,2.03
TN (mg/L),S1,2.03
TN (mg/L),S1,2.05
TN (mg/L),S1,2.74
TN (mg/L),S1,2.16
TN (mg/L),S1,2.46
TN (mg/L),S1,2.3
TN (mg/L),S1,2.72
TN (mg/L),S1,2.19
TN (mg/L),S1,2.06
TN (mg/L),S1,2.84
TN (mg/L),S1,2.49
TN (mg/L),S1,2.17
TN (mg/L),S1,2.47
TN (mg/L),S1,2.11
TN (mg/L),S1,2.73
TN (mg/L),S1,2.62
TN (mg/L),S1,2.71
TN (mg/L),S1,2.87
TN (mg/L),S1,3.01
TN (mg/L),S1,3.2
TN (mg/L),S1,3.21
TN (mg/L),S1,3.05
TN (mg/L),S1,3.04
TN (mg/L),S1,2.97
TN (mg/L),S1,2.93
TN (mg/L),S1,2.95
TN (mg/L),S1,3.03
TN (mg/L),S1,3.08
TN (mg/L),S1,3.22
TN (mg/L),S1,3.03
TN (mg/L),S1,3.19
TN (mg/L),S1,2.9
TN (mg/L),S1,3.23
TN (mg/L),S1,3.32
TN (mg/L),S1,3.39
TN (mg/L),S1,3.51
TN (mg/L),S1,3.27
TN (mg/L),S1,3.34
TN (mg/L),S1,3.46
TN (mg/L),S1,3.4
TN (mg/L),S1,3.26
TN (mg/L),S1,3.42
TN (mg/L),S1,3.45
TN (mg/L),S1,3.6
TN (mg/L),S1,3.23
TN (mg/L),S1,3.58
TN (mg/L),S1,3.45
TN (mg/L),S1,3.7
TN (mg/L),S1,3.6
TN (mg/L),S1,3.67
TN (mg/L),S1,3.66
TN (mg/L),S1,3.64
TN (mg/L),S1,3.35
TN (mg/L),S1,3.53
TN (mg/L),S1,3.67
TN (mg/L),S1,3.62
TN (mg/L),S1,3.6
TN (mg/L),S1,3.37
TN (mg/L),S1,3.57
TN (mg/L),S1,3.64
TN (mg/L),S1,3.41
TN (mg/L),S1,3.48
TN (mg/L),S1,3.35
TN (mg/L),S1,3.06
TN (mg/L),S1,3.12
TN (mg/L),S1,3.33
TN (mg/L),S1,3.27
TN (mg/L),S1,3.29
TN (mg/L),S1,3.1
TN (mg/L),S1,3.11
TN (mg/L),S1,3.23
TN (mg/L),S1,3.23
TN (mg/L),S1,3.34
TN (mg/L),S1,3.23
TN (mg/L),S1,3.19
TN (mg/L),S1,3.1
TN (mg/L),S1,3.2
TN (mg/L),S1,3.33
TN (mg/L),S1,3.05
TN (mg/L),S1,2.7
TN (mg/L),S1,2.77
TN (mg/L),S1,2.88
TN (mg/L),S1,2.88
TN (mg/L),S1,2.88
TN (mg/L),S1,2.91
TN (mg/L),S1,3.02
TN (mg/L),S1,2.76
TN (mg/L),S1,2.92
TN (mg/L),S1,2.69
TN (mg/L),S1,2.74
TN (mg/L),S1,2.79
TN (mg/L),S1,2.83
TN (mg/L),S1,2.92
TN (mg/L),S1,2.65
TN (mg/L),S1,2.63
TN (mg/L),S1,2.6
TN (mg/L),S1,2.52
TN (mg/L),S1,2.57
TN (mg/L),S1,2.48
TN (mg/L),S1,2.47
TN (mg/L),S1,2.62
TN (mg/L),S1,2.64
TN (mg/L),S1,2.48
TN (mg/L),S1,2.61
TN (mg/L),S1,2.61
TN (mg/L),S1,2.6
TN (mg/L),S1,2.61
TN (mg/L),S1,2.59
TN (mg/L),S1,2.47
TN (mg/L),S1,2.43
TN (mg/L),S1,2.45
TN (mg/L),S1,2.37
TN (mg/L),S1,2.18
TN (mg/L),S1,2.27
TN (mg/L),S1,2.19
TN (mg/L),S1,2.31
TN (mg/L),S1,2.38
TN (mg/L),S1,2.23
TN (mg/L),S1,2.25
TN (mg/L),S1,2.45
TN (mg/L),S1,2.15
TN (mg/L),S1,2.26
TN (mg/L),S1,2.46
TN (mg/L),S1,2.15
TN (mg/L),S1,2.12
TN (mg/L),S1,2.14
TN (mg/L),S1,2.15
TN (mg/L),S1,2.14
TN (mg/L),S1,2.15
TN (mg/L),S1,2.12
TN (mg/L),S1,2.13
TN (mg/L),S1,2.13
TN (mg/L),S1,2.12
TN (mg/L),S1,2.12
TN (mg/L),S1,2.13
TN (mg/L),S1,2.13
TN (mg/L),S1,2.15
TN (mg/L),S1,2.13
TN (mg/L),S1,2.12
TN (mg/L),S1,2.11
TN (mg/L),S1,2.12
TN (mg/L),S1,2.14
TN (mg/L),S1,2.15
TN (mg/L),S1,2.14
TN (mg/L),S1,2.15
TN (mg/L),S1,2.12
TN (mg/L),S1,2.13
TN (mg/L),S1,2.13
TN (mg/L),S1,2.12
TN (mg/L),S1,2.12
TN (mg/L),S1,2.13
TN (mg/L),S1,2.13
TN (mg/L),S1,2.15
TN (mg/L),S1,2.13
TN (mg/L),S1,1.97
TN (mg/L),S1,1.89
TN (mg/L),S1,1.95
TN (mg/L),S1,1.9
TN (mg/L),S1,1.95
TN (mg/L),S1,1.91
TN (mg/L),S1,1.92
TN (mg/L),S1,1.93
TN (mg/L),S1,1.94
TN (mg/L),S1,1.9
TN (mg/L),S1,1.96
TN (mg/L),S1,1.89
TN (mg/L),S1,1.89
TN (mg/L),S1,1.89
TN (mg/L),S1,1.91
TN (mg/L),S1,1.9
TN (mg/L),S1,1.87
TN (mg/L),S1,1.62
TN (mg/L),S1,1.79
TN (mg/L),S1,1.61
TN (mg/L),S1,1.69
TN (mg/L),S1,1.65
TN (mg/L),S1,1.62
TN (mg/L),S1,1.73
TN (mg/L),S1,1.81
TN (mg/L),S1,1.65
TN (mg/L),S1,1.83
TN (mg/L),S1,1.78
TN (mg/L),S1,1.62
TN (mg/L),S1,1.64
TN (mg/L),S1,1.8
TN (mg/L),S1,1.55
TN (mg/L),S1,1.55
TN (mg/L),S1,1.6
TN (mg/L),S1,1.61
TN (mg/L),S1,1.57
TN (mg/L),S1,1.57
TN (mg/L),S1,1.61
TN (mg/L),S1,1.6
TN (mg/L),S1,1.56
TN (mg/L),S1,1.61
TN (mg/L),S1,1.56
TN (mg/L),S1,1.57
TN (mg/L),S1,1.57
TN (mg/L),S1,1.62
TN (mg/L),S1,1.6
TN (mg/L),S1,1.62
TN (mg/L),S1,1.46
TN (mg/L),S1,1.46
TN (mg/L),S1,1.38
TN (mg/L),S1,1.35
TN (mg/L),S1,1.56
TN (mg/L),S1,1.49
TN (mg/L),S1,1.47
TN (mg/L),S1,1.39
TN (mg/L),S1,1.53
TN (mg/L),S1,1.53
TN (mg/L),S1,1.32
TN (mg/L),S1,1.34
TN (mg/L),S1,1.4
TN (mg/L),S1,1.47
TN (mg/L),S1,1.28
TN (mg/L),S1,1.28
TN (mg/L),S1,1.22
TN (mg/L),S1,1.24
TN (mg/L),S1,1.19
TN (mg/L),S1,1.25
TN (mg/L),S1,1.27
TN (mg/L),S1,1.27
TN (mg/L),S1,1.27
TN (mg/L),S1,1.24
TN (mg/L),S1,1.27
TN (mg/L),S1,1.21
TN (mg/L),S1,1.21
TN (mg/L),S1,1.22
TN (mg/L),S1,1.26
TN (mg/L),S1,1.24
TN (mg/L),S1,1.18
TN (mg/L),S1,1.22
TN (mg/L),S1,1.2
TN (mg/L),S1,1.24
TN (mg/L),S1,1.18
TN (mg/L),S1,1.26
TN (mg/L),S1,1.27
TN (mg/L),S1,1.23
TN (mg/L),S1,1.26
TN (mg/L),S1,1.23
TN (mg/L),S1,1.23
TN (mg/L),S1,1.25
TN (mg/L),S1,1.26
TN (mg/L),S1,1.2
TN (mg/L),S1,1.2
TN (mg/L),S1,1.27
TN (mg/L),S1,1.3
TN (mg/L),S1,1.31
TN (mg/L),S1,1.31
TN (mg/L),S1,1.29
TN (mg/L),S1,1.29
TN (mg/L),S1,1.31
TN (mg/L),S1,1.28
TN (mg/L),S1,1.31
TN (mg/L),S1,1.29
TN (mg/L),S1,1.28
TN (mg/L),S1,1.29
TN (mg/L),S1,1.31
TN (mg/L),S1,1.27
TN (mg/L),S1,1.29
TN (mg/L),S2,1.25
TN (mg/L),S2,1.2
TN (mg/L),S2,1.24
TN (mg/L),S2,1.22
TN (mg/L),S2,1.18
TN (mg/L),S2,1.2
TN (mg/L),S2,1.1
TN (mg/L),S2,1.22
TN (mg/L),S2,1.24
TN (mg/L),S2,1.19
TN (mg/L),S2,1.13
TN (mg/L),S2,1.1
TN (mg/L),S2,1.17
TN (mg/L),S2,1.25
TN (mg/L),S2,1.23
TN (mg/L),S2,1.1
TN (mg/L),S2,0.97
TN (mg/L),S2,1.0
TN (mg/L),S2,0.95
TN (mg/L),S2,1.04
TN (mg/L),S2,0.8
TN (mg/L),S2,0.85
TN (mg/L),S2,0.88
TN (mg/L),S2,0.96
TN (mg/L),S2,0.79
TN (mg/L),S2,0.86
TN (mg/L),S2,1.04
TN (mg/L),S2,0.91
TN (mg/L),S2,1.01
TN (mg/L),S2,1.07
TN (mg/L),S2,1.01
TN (mg/L),S2,0.75
TN (mg/L),S2,0.75
TN (mg/L),S2,0.78
TN (mg/L),S2,0.9
TN (mg/L),S2,0.87
TN (mg/L),S2,0.91
TN (mg/L),S2,0.89
TN (mg/L),S2,0.8
TN (mg/L),S2,0.83
TN (mg/L),S2,0.85
TN (mg/L),S2,0.84
TN (mg/L),S2,0.79
TN (mg/L),S2,0.9
TN (mg/L),S2,0.87
TN (mg/L),S2,0.82
TN (mg/L),S2,0.93
TN (mg/L),S2,0.95
TN (mg/L),S2,0.93
TN (mg/L),S2,0.95
TN (mg/L),S2,0.97
TN (mg/L),S2,0.93
TN (mg/L),S2,0.99
TN (mg/L),S2,0.95
TN (mg/L),S2,0.94
TN (mg/L),S2,0.96
TN (mg/L),S2,0.97
TN (mg/L),S2,0.95
TN (mg/L),S2,0.97
TN (mg/L),S2,0.96
TN (mg/L),S2,0.98
TN (mg/L),S2,0.93
TN (mg/L),S2,1.0
TN (mg/L),S2,1.25
TN (mg/L),S2,1.18
TN (mg/L),S2,1.07
TN (mg/L),S2,1.31
TN (mg/L),S2,1.27
TN (mg/L),S2,1.05
TN (mg/L),S2,1.1
TN (mg/L),S2,1.0
TN (mg/L),S2,1.23
TN (mg/L),S2,1.25
TN (mg/L),S2,1.26
TN (mg/L),S2,1.22
TN (mg/L),S2,1.35
TN (mg/L),S2,1.53
TN (mg/L),S2,1.61
TN (mg/L),S2,1.71
TN (mg/L),S2,1.37
TN (mg/L),S2,1.59
TN (mg/L),S2,1.51
TN (mg/L),S2,1.49
TN (mg/L),S2,1.36
TN (mg/L),S2,1.38
TN (mg/L),S2,1.41
TN (mg/L),S2,1.43
TN (mg/L),S2,1.61
TN (mg/L),S2,1.36
TN (mg/L),S2,1.61
TN (mg/L),S2,1.72
TN (mg/L),S2,1.89
TN (mg/L),S2,1.79
TN (mg/L),S2,1.93
TN (mg/L),S2,1.83
TN (mg/L),S2,1.96
TN (mg/L),S2,1.79
TN (mg/L),S2,1.94
TN (mg/L),S2,1.94
TN (mg/L),S2,1.72
TN (mg/L),S2,1.75
TN (mg/L),S2,1.75
TN (mg/L),S2,1.77
TN (mg/L),S2,1.97
TN (mg/L),S2,1.8
TN (mg/L),S2,1.98
TN (mg/L),S2,2.49
TN (mg/L),S2,2.37
TN (mg/L),S2,2.33
TN (mg/L),S2,2.09
TN (mg/L),S2,2.78
TN (mg/L),S2,2.62
TN (mg/L),S2,2.11
TN (mg/L),S2,2.7
TN (mg/L),S2,1.99
TN (mg/L),S2,2.52
TN (mg/L),S2,2.69
TN (mg/L),S2,2.0
TN (mg/L),S2,2.34
TN (mg/L),S2,2.43
TN (mg/L),S2,2.75
TN (mg/L),S2,2.78
TN (mg/L),S2,3.13
TN (mg/L),S2,2.91
TN (mg/L),S2,2.93
TN (mg/L),S2,3.12
TN (mg/L),S2,2.85
TN (mg/L),S2,3.02
TN (mg/L),S2,3.13
TN (mg/L),S2,2.85
TN (mg/L),S2,3.04
TN (mg/L),S2,2.91
TN (mg/L),S2,3.13
TN (mg/L),S2,2.88
TN (mg/L),S2,2.89
TN (mg/L),S2,2.82
TN (mg/L),S2,3.21
TN (mg/L),S2,3.49
TN (mg/L),S2,3.3
TN (mg/L),S2,3.63
TN (mg/L),S2,3.38
TN (mg/L),S2,3.3
TN (mg/L),S2,3.45
TN (mg/L),S2,3.3
TN (mg/L),S2,3.32
TN (mg/L),S2,3.46
TN (mg/L),S2,3.55
TN (mg/L),S2,3.31
TN (mg/L),S2,3.28
TN (mg/L),S2,3.31
TN (mg/L),S2,3.43
TN (mg/L),S2,3.65
TN (mg/L),S2,3.43
TN (mg/L),S2,3.49
TN (mg/L),S2,3.65
TN (mg/L),S2,3.45
TN (mg/L),S2,3.5
TN (mg/L),S2,3.41
TN (mg/L),S2,3.54
TN (mg/L),S2,3.43
TN (mg/L),S2,3.36
TN (mg/L),S2,3.3
TN (mg/L),S2,3.4
TN (mg/L),S2,3.47
TN (mg/L),S2,3.59
TN (mg/L),S2,3.35
TN (mg/L),S2,3.3
TN (mg/L),S2,3.21
TN (mg/L),S2,3.26
TN (mg/L),S2,3.09
TN (mg/L),S2,3.07
TN (mg/L),S2,3.23
TN (mg/L),S2,3.04
TN (mg/L),S2,3.16
TN (mg/L),S2,3.1
TN (mg/L),S2,3.23
TN (mg/L),S2,3.13
TN (mg/L),S2,3.03
TN (mg/L),S2,3.05
TN (mg/L),S2,3.27
TN (mg/L),S2,3.04
TN (mg/L),S2,3.28
TN (mg/L),S2,2.98
TN (mg/L),S2,2.82
TN (mg/L),S2,2.85
TN (mg/L),S2,2.64
TN (mg/L),S2,2.92
TN (mg/L),S2,2.79
TN (mg/L),S2,2.92
TN (mg/L),S2,2.71
TN (mg/L),S2,2.67
TN (mg/L),S2,2.72
TN (mg/L),S2,2.83
TN (mg/L),S2,2.64
TN (mg/L),S2,2.8
TN (mg/L),S2,2.62
TN (mg/L),S2,2.78
TN (mg/L),S2,2.61
TN (mg/L),S2,2.49
TN (mg/L),S2,2.48
TN (mg/L),S2,2.48
TN (mg/L),S2,2.49
TN (mg/L),S2,2.53
TN (mg/L),S2,2.39
TN (mg/L),S2,2.48
TN (mg/L),S2,2.39
TN (mg/L),S2,2.54
TN (mg/L),S2,2.4
TN (mg/L),S2,2.58
TN (mg/L),S2,2.51
TN (mg/L),S2,2.48
TN (mg/L),S2,2.37
TN (mg/L),S2,2.36
TN (mg/L),S2,2.32
TN (mg/L),S2,2.31
TN (mg/L),S2,2.22
TN (mg/L),S2,2.35
TN (mg/L),S2,2.28
TN (mg/L),S2,2.26
TN (mg/L),S2,2.21
TN (mg/L),S2,2.29
TN (mg/L),S2,2.28
TN (mg/L),S2,2.29
TN (mg/L),S2,2.33
TN (mg/L),S2,2.18
TN (mg/L),S2,2.16
TN (mg/L),S2,2.35
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,2.14
TN (mg/L),S2,1.89
TN (mg/L),S2,1.89
TN (mg/L),S2,1.89
TN (mg/L),S2,1.89
TN (mg/L),S2,1.89
TN (mg/L),S2,1.89
TN (mg/L),S2,1.89
TN (mg/L),S2,1.89
TN (mg/L),S2,1.89
TN (mg/L),S2,1.89
TN (mg/L),S2,1.89
TN (mg/L),S2,1.89
TN (mg/L),S2,1.89
TN (mg/L),S2,1.89
TN (mg/L),S2,1.89
TN (mg/L),S2,1.89
TN (mg/L),S2,1.89
TN (mg/L),S2,1.75
TN (mg/L),S2,1.82
TN (mg/L),S2,1.79
TN (mg/L),S2,1.6
TN (mg/L),S2,1.78
TN (mg/L),S2,1.79
TN (mg/L),S2,1.77
TN (mg/L),S2,1.88
TN (mg/L),S2,1.82
TN (mg/L),S2,1.62
TN (mg/L),S2,1.86
TN (mg/L),S2,1.86
TN (mg/L),S2,1.64
TN (mg/L),S2,1.81
TN (mg/L),S2,1.59
TN (mg/L),S2,1.59
TN (mg/L),S2,1.59
TN (mg/L),S2,1.59
TN (mg/L),S2,1.59
TN (mg/L),S2,1.59
TN (mg/L),S2,1.59
TN (mg/L),S2,1.59
TN (mg/L),S2,1.59
TN (mg/L),S2,1.59
TN (mg/L),S2,1.59
TN (mg/L),S2,1.59
TN (mg/L),S2,1.59
TN (mg/L),S2,1.59
TN (mg/L),S2,1.59
TN (mg/L),S2,1.59
TN (mg/L),S2,1.32
TN (mg/L),S2,1.22
TN (mg/L),S2,1.28
TN (mg/L),S2,1.52
TN (mg/L),S2,1.22
TN (mg/L),S2,1.25
TN (mg/L),S2,1.4
TN (mg/L),S2,1.23
